property_id,time_id,location_id,type_id,trans_id,area,price_million,price_per_m2,bedrooms_num,bathrooms_num
42008399,20231104,7,1,2,800.0,480.0,0.6,0,0
42129478,20240120,45,1,2,1000.0,60.0,0.06,0,0
42129437,20250501,60,1,2,1000.0,60.0,0.06,0,0
42129350,20230907,61,1,2,150000.0,8250.0,0.055,0,0
42131234,20250714,16,1,2,160.0,99.0,0.619,0,0
42131144,20250321,16,1,2,61.0,27.0,0.443,1,1
42131101,20250417,10,1,2,60.0,23.0,0.383,0,0
28946467,20240123,10,1,2,120.0,27.0,0.225,3,2
40645668,20240527,6,1,2,32.0,4.0,0.125,0,0
42131021,20241002,11,1,2,48.8,10.0,0.205,1,1
42060291,20240310,22,1,2,352.0,120.0,0.341,0,4
40972792,20251210,1,1,2,100.0,57.0,0.57,0,10
41997805,20230420,10,1,2,90.0,35.0,0.389,0,4
42130961,20230110,25,1,2,74.0,13.0,0.176,2,2
40172949,20250617,26,1,2,28.0,4.6,0.164,0,0
42130837,20250530,23,1,2,75.0,33.0,0.44,5,4
42018438,20241225,1,1,2,40.0,8.0,0.2,1,1
42130785,20240526,62,1,2,427.0,9.0,0.021,8,8
42130708,20231207,9,1,2,210.0,21.0,0.1,4,3
42130644,20250124,6,1,2,64.0,25.0,0.391,2,2
38364334,20251018,6,1,2,150.0,30.0,0.2,0,3
41958950,20250803,4,1,2,80.0,40.0,0.5,5,3
42130503,20231210,25,1,2,112.0,22.0,0.196,3,2
40685464,20230419,63,1,2,68.0,9.0,0.132,2,2
42128876,20250430,4,1,2,69.9,10.0,0.143,2,2
42130350,20250115,12,1,2,140.0,25.0,0.179,3,3
39223111,20241207,26,1,2,160.0,18.0,0.113,0,2
41373568,20230929,18,1,2,36.7,28.0,0.763,6,6
41127618,20230511,9,1,2,190.0,20.0,0.105,4,3
42093324,20230622,8,1,2,300.0,100.0,0.333,0,0
42129346,20241005,64,1,2,500.0,30.0,0.06,5,5
42071377,20230203,29,1,2,61.4,8.0,0.13,2,2
42074574,20240101,4,1,2,30.0,3.5,0.117,0,0
42016498,20250329,2,1,2,105.6,15.0,0.142,3,3
39226102,20240617,13,1,2,31.0,9.0,0.29,1,1
42092759,20250225,7,1,2,160.0,80.0,0.5,0,0
41320712,20240305,6,1,2,150.0,80.0,0.533,0,0
31170983,20240206,24,1,2,85.0,30.0,0.353,0,0
41790486,20250523,16,1,2,290.0,45.0,0.155,0,0
41810309,20250529,16,1,2,85.0,16.0,0.188,2,2
41627129,20240824,18,1,2,18.0,4.5,0.25,0,1
42129773,20251112,17,1,2,83.0,18.0,0.217,3,2
40861930,20230614,24,1,2,140.0,12.0,0.086,0,0
42123201,20230603,25,1,2,93.0,13.5,0.145,2,0
40013784,20240719,4,1,2,60.0,12.0,0.2,0,1
42129571,20231127,8,1,2,15.0,9.0,0.6,0,0
41370033,20250625,8,1,2,100.0,40.0,0.4,0,0
42129440,20241114,12,1,2,75.0,17.5,0.233,2,2
41606144,20230308,7,1,2,52.0,22.0,0.423,0,2
37836930,20241009,25,1,2,120.0,26.0,0.217,0,0
40698511,20230313,5,1,2,55.0,4.9,0.089,1,1
41908291,20240914,2,1,2,58.0,15.0,0.259,2,1
42129317,20231011,17,1,2,68.0,8.5,0.125,2,2
42129291,20230506,5,1,2,64.0,35.0,0.547,0,0
42124324,20231002,65,1,2,140.0,8.4,0.06,0,0
42129245,20241226,3,1,2,79.0,11.0,0.139,2,2
41546945,20250326,16,1,2,86.0,20.0,0.233,2,2
42129173,20250124,14,1,2,75.0,16.5,0.22,2,2
39737967,20251215,7,1,2,210.0,42.0,0.2,0,0
42129156,20250504,66,1,2,50.0,8.0,0.16,2,1
41820636,20231215,10,1,2,73.0,18.5,0.253,1,1
41842005,20230102,16,1,2,112.0,75.0,0.67,6,6
42129073,20240331,17,1,2,63.0,8.5,0.135,2,1
42128848,20250923,15,1,2,600.0,350.0,0.583,0,0
41813192,20230926,16,1,2,60.0,8.0,0.133,1,1
42128813,20241030,16,1,2,80.0,30.0,0.375,4,3
42128778,20251211,15,1,2,600.0,500.0,0.833,0,0
42127662,20241015,17,1,2,132.0,45.0,0.341,3,8
42127654,20250430,10,1,2,200.0,120.0,0.6,14,15
42126546,20240507,24,1,2,80.0,50.0,0.625,0,2
41594694,20251112,6,1,2,50.0,25.0,0.5,0,2
42126408,20240422,7,1,2,90.0,45.0,0.5,7,5
16845593,20230820,29,1,2,300.0,15.0,0.05,0,0
39200961,20231104,31,1,2,82.5,30.0,0.364,5,4
42126354,20241013,7,1,2,65.0,37.0,0.569,0,0
42035644,20251110,6,1,2,80.0,30.0,0.375,0,0
42041615,20240316,12,1,2,37.0,11.0,0.297,1,1
41987671,20250317,58,1,2,720.0,39.6,0.055,0,0
40667068,20250122,12,1,2,70.0,11.0,0.157,2,1
42126164,20240728,10,1,2,25.0,6.2,0.248,0,0
42126160,20250602,6,1,2,50.0,7.5,0.15,2,1
42126081,20240304,12,1,2,54.0,9.0,0.167,2,1
42095386,20240126,17,1,2,80.0,15.0,0.188,5,3
41825960,20230608,16,1,2,135.0,35.0,0.259,0,1
42126028,20231020,6,1,2,30.0,3.9,0.13,0,0
41209210,20241029,16,1,2,35.0,8.5,0.243,1,1
42125924,20230214,30,1,2,69.0,8.0,0.116,2,2
35890878,20240707,12,1,2,1000.0,60.0,0.06,0,0
42125795,20240511,8,1,2,200.0,120.0,0.6,2,4
42125769,20240919,36,1,2,80.0,23.0,0.287,4,4
39123231,20250624,21,1,2,80.0,12.0,0.15,2,2
39133104,20230413,10,1,2,215.0,94.1571,0.438,0,0
12916314,20241121,18,1,2,200.0,40.0,0.2,0,0
10673008,20240511,12,1,2,100.0,27.0,0.27,0,0
42125649,20240806,29,1,2,820.0,42.5,0.052,0,0
41691008,20251208,17,1,2,36.0,7.0,0.194,1,1
42116574,20230615,36,1,2,400.0,90.0,0.225,0,0
42088130,20241020,4,1,2,22.0,3.0,0.136,1,1
27169651,20230316,2,1,2,77.0,15.0,0.195,2,0
36555211,20230522,40,1,2,9300.0,623.1,0.067,0,0
40582073,20240202,40,1,2,5000.0,300.0,0.06,0,0
42125190,20240101,22,1,2,100.0,55.0,0.55,5,5
42125163,20250520,36,1,2,74.0,12.0,0.162,0,0
41544438,20250122,17,1,2,68.0,13.0,0.191,2,2
42125164,20230210,67,1,2,5200.0,370.0,0.071,0,0
40967834,20230118,68,1,2,55000.0,4125.0,0.075,0,0
42125120,20230330,69,1,2,600.0,42.00000000000001,0.07,0,0
39499751,20231106,25,1,2,30.0,3.8,0.127,1,1
42125006,20241110,12,1,2,55.0,9.0,0.164,2,1
42084718,20241027,43,1,2,70.0,12.0,0.171,2,2
42124754,20241107,6,1,2,33.0,9.0,0.273,2,2
42120589,20251228,26,1,2,69.0,18.0,0.261,5,5
37533836,20250103,7,1,2,28.0,5.5,0.196,1,1
42114469,20230218,6,1,2,25.0,10.0,0.4,0,0
42124141,20240504,1,1,2,35.0,7.0,0.2,1,1
41080047,20230829,20,1,2,290.0,32.0,0.11,0,0
41534433,20251103,20,1,2,103.0,15.0,0.146,0,0
42124391,20231215,20,1,2,48.0,5.8,0.121,2,1
42064991,20250815,36,1,2,35.0,13.0,0.371,3,3
42124154,20240802,15,1,2,150.0,77.0,0.513,3,3
42124143,20251212,6,1,2,64.0,20.0,0.312,2,2
41348833,20230125,12,1,2,48.0,6.5,0.135,1,1
39044988,20240508,29,1,2,65.0,8.0,0.123,2,2
41367374,20240211,25,1,2,48.0,26.0,0.542,10,5
42087199,20230612,16,1,2,45.0,10.0,0.222,1,1
42119585,20230720,13,1,2,50.0,15.0,0.3,0,2
38964753,20251226,12,1,2,85.0,8.5,0.1,2,2
42123741,20250508,12,1,2,69.0,12.0,0.174,2,2
38402602,20230810,45,1,2,45.0,4.0,0.089,0,0
42073334,20250527,19,1,2,61.12,6.0,0.098,2,2
37458086,20230826,16,1,2,56.0,15.0,0.268,1,1
40173902,20250803,19,1,2,85.0,20.0,0.235,4,4
42065329,20250323,37,1,2,20.0,22.0,1.1,0,0
41933991,20251225,3,1,2,65.0,5.0,0.077,2,1
42123109,20240221,38,1,2,76.0,15.0,0.197,3,2
42122765,20250417,24,1,2,65.0,6.5,0.1,1,1
42075906,20230815,36,1,2,80.0,26.0,0.325,2,2
42122894,20240509,12,1,2,70.0,12.0,0.171,2,2
42122889,20230824,26,1,2,30.0,8.0,0.267,1,1
39165921,20231204,32,1,2,25.0,2.5,0.1,1,1
42122810,20250707,1,1,2,55.0,22.0,0.4,0,0
42122729,20240410,12,1,2,53.0,9.0,0.17,1,1
42122565,20241223,13,1,2,65.0,15.0,0.231,2,1
40447937,20230623,10,1,2,38.0,9.5,0.25,1,1
42122547,20240614,24,1,2,100.0,15.0,0.15,0,1
40255248,20250323,38,1,2,59.0,7.5,0.127,2,2
23763607,20250618,12,1,2,60.0,12.0,0.2,2,1
40618645,20230920,2,1,2,25.0,2.5,0.1,1,1
41819415,20250313,18,1,2,71.0,80.0,1.127,10,12
40721275,20230114,43,1,2,80.0,6.0,0.075,2,2
42045659,20251210,10,1,2,25.0,4.6,0.184,1,1
36277253,20240402,10,1,2,82.0,16.0,0.195,2,0
42122177,20250428,21,1,2,88.0,27.0,0.307,2,2
42122169,20240424,15,1,2,161.0,30.0,0.186,3,2
41587314,20230715,16,1,2,97.0,30.0,0.309,2,2
41884359,20241126,12,1,2,119.0,28.0,0.235,3,2
42122011,20231228,16,1,2,44.0,8.5,0.193,1,1
42121995,20240907,16,1,2,100.0,22.0,0.22,4,5
42121987,20250916,13,1,2,87.0,23.0,0.264,2,2
40302434,20250705,40,1,2,55.64,4.0,0.072,2,1
42121980,20250626,12,1,2,65.0,12.0,0.185,2,2
42121945,20230416,11,1,2,119.0,48.0,0.403,4,4
41918923,20230127,16,1,2,73.0,14.0,0.192,2,2
42121850,20240721,17,1,2,79.0,10.0,0.127,0,0
42103186,20250507,20,1,2,85.0,9.0,0.106,0,0
38659011,20250808,12,1,2,58.0,8.0,0.138,2,1
40896144,20230826,26,1,2,14.0,5.5,0.393,2,1
42121710,20230107,70,1,2,6000.0,480.0,0.08,0,0
42089490,20240421,16,1,2,300.0,250.0,0.833,0,0
40489302,20241229,12,1,2,70.0,12.0,0.171,2,2
42121647,20250926,16,1,2,100.0,22.0,0.22,5,6
39717135,20240630,26,1,2,25.0,4.0,0.16,0,1
42121452,20240308,2,1,2,150.0,50.0,0.333,2,1
39939875,20240517,29,1,2,115.0,15.0,0.13,0,0
41622561,20251126,21,1,2,35.0,11.5,0.329,1,1
42083231,20230701,14,1,2,110.0,32.0,0.291,0,1
42121198,20240121,6,1,2,42.0,7.0,0.167,1,1
38995186,20250803,21,1,2,65.0,17.0,0.262,2,2
42121170,20250101,14,1,2,110.0,29.0,0.264,0,0
42101880,20250816,5,1,2,49.0,6.8,0.139,1,1
42120714,20241109,25,1,2,120.0,21.0,0.175,0,0
42095427,20240616,29,1,2,65.0,8.0,0.123,2,2
42120294,20240217,11,1,2,32.0,6.5,0.203,1,1
42120193,20230714,12,1,2,250.0,42.0,0.168,0,0
42120177,20230918,17,1,2,83.0,8.0,0.096,3,2
41745771,20231027,6,1,2,22.0,10.0,0.455,3,2
36050379,20241209,8,1,2,94.0,16.0,0.17,4,3
42119961,20240710,14,1,2,40.0,9.7,0.242,1,1
38907885,20250622,10,1,2,180.0,86.0,0.478,3,3
41256616,20230825,21,1,2,35.0,11.0,0.314,1,1
41178194,20251205,17,1,2,51.0,7.5,0.147,1,1
42118260,20230415,1,1,2,58.0,21.0,0.362,1,1
42117534,20251109,8,1,2,50.0,18.0,0.36,4,3
41992874,20241018,25,1,2,115.0,22.0,0.191,2,2
42113514,20241206,45,1,2,55.0,5.5,0.1,2,1
42119629,20240115,3,1,2,64.0,5.0,0.078,1,1
40659632,20230714,20,1,2,73.0,9.0,0.123,2,2
38940178,20250721,10,1,2,30.0,5.5,0.183,1,1
41623057,20230930,2,1,2,350.0,100.0,0.286,0,5
42080864,20250327,12,1,2,71.0,11.0,0.155,2,1
41709576,20231023,26,1,2,40.0,8.0,0.2,1,0
42071838,20241017,12,1,2,88.0,10.0,0.114,2,2
39378283,20250827,29,1,2,40.0,6.0,0.15,1,1
38612745,20250602,3,1,2,128.0,45.0,0.352,0,0
41361598,20241120,3,1,2,63.0,6.0,0.095,1,1
42119017,20231025,71,1,2,70.0,14.0,0.2,2,2
42118989,20240731,56,1,2,72.0,18.0,0.25,2,2
42118930,20230405,22,1,2,1405.0,671.5899999999999,0.478,0,4
42118926,20241016,32,1,2,200.0,35.0,0.175,2,2
40445502,20240715,12,1,2,123.0,60.0,0.488,3,2
37143519,20230318,7,1,2,35.0,6.0,0.171,0,1
42118433,20230821,1,1,2,40.0,6.8,0.17,1,1
39485470,20250720,26,1,2,50.0,8.5,0.17,1,1
42117974,20240625,16,1,2,98.0,28.0,0.286,2,2
42117971,20240719,16,1,2,145.0,48.0,0.331,3,3
42117963,20230709,12,1,2,72.0,11.0,0.153,0,0
42117766,20230321,10,1,2,330.0,700.0,2.121,0,0
42117716,20231113,12,1,2,50.0,8.5,0.17,1,1
42117659,20230305,10,1,2,25.0,5.7,0.228,0,0
42085998,20241210,10,1,2,25.0,5.7,0.228,0,0
42117596,20250508,34,1,2,100.0,70.0,0.7,21,21
42010318,20230724,26,1,2,500.0,105.0,0.21,0,0
42117584,20230427,10,1,2,16.0,3.2,0.2,1,1
42023095,20241031,18,1,2,80.0,35.0,0.438,2,1
42111281,20230303,10,1,2,35.0,6.0,0.171,0,1
41995165,20251102,24,1,2,105.0,42.0,0.4,4,4
41091613,20241015,15,1,2,240.0,125.0,0.521,0,0
41677477,20230724,4,1,2,123.0,13.0,0.106,3,2
41985248,20240802,24,1,2,496.0,60.0,0.121,4,4
42116465,20250509,14,1,2,60.0,7.7,0.128,1,1
39140079,20251122,4,1,2,73.0,18.0,0.247,2,2
42116986,20240110,25,1,2,20.0,4.0,0.2,0,0
41405589,20230521,24,1,2,54.0,12.0,0.222,4,5
42116919,20240901,43,1,2,53.0,10.0,0.189,1,1
42016621,20251003,28,1,2,5000.0,195.0,0.039,0,0
42116911,20241116,32,1,2,68.0,11.0,0.162,2,2
41605666,20241027,23,1,2,68.0,12.0,0.176,2,2
42101795,20241228,24,1,2,550.0,15.0,0.027,0,1
42116646,20231128,6,1,2,95.0,25.0,0.263,2,2
39535754,20240228,26,1,2,30.0,4.2,0.14,1,0
42032301,20230413,20,1,2,85.0,60.0,0.706,0,6
41842334,20230503,29,1,2,66.0,7.35,0.111,2,1
42116429,20250522,15,1,2,50.0,8.95,0.179,1,1
40362952,20230127,8,1,2,75.0,100.0,1.333,8,8
42115970,20250717,34,1,2,20.0,3.5,0.175,1,1
42115887,20240815,32,1,2,165.0,40.0,0.242,5,4
41357425,20240216,2,1,2,60.0,20.0,0.333,0,2
41165992,20250520,2,1,2,130.0,18.0,0.138,4,3
42115853,20240704,14,1,2,38.0,8.5,0.224,1,1
42115823,20250603,7,1,2,25.0,4.65,0.186,1,1
26313184,20230707,24,1,2,66.0,10.0,0.152,2,2
41969593,20240331,7,1,2,65.0,11.0,0.169,2,1
42114922,20250919,66,1,2,54.0,7.5,0.139,2,1
42067834,20240116,14,1,2,55.0,9.5,0.173,2,1
42114588,20250831,4,1,2,27.0,3.7,0.137,1,1
42113119,20230705,3,1,2,76.0,14.0,0.184,2,2
42114419,20250217,1,1,2,48.4,30.0,0.62,1,1
42079237,20250728,1,1,2,40.0,13.0,0.325,1,1
42076129,20240715,16,1,2,90.0,22.99,0.255,2,2
42085441,20230827,31,1,2,30.0,8.5,0.283,1,1
42114374,20230725,12,1,2,350.0,65.0,0.186,0,0
38022975,20250603,24,1,2,20.0,4.0,0.2,1,1
42113114,20230918,36,1,2,110.0,43.0,0.391,3,2
41967715,20250810,13,1,2,78.0,16.5,0.212,2,2
42114122,20240507,5,1,2,105.0,19.0,0.181,2,2
42114074,20241212,30,1,2,13000.0,676.0,0.052,0,0
42113982,20240709,3,1,2,84.0,7.0,0.083,0,0
38440389,20250307,40,1,2,5000.0,150.0,0.03,0,0
42113968,20251031,5,1,2,43.0,6.5,0.151,1,1
42113972,20230713,10,1,2,55.0,8.0,0.145,1,1
42113953,20230210,18,1,2,70.0,12.0,0.171,1,1
42113882,20230412,1,1,2,40.0,7.5,0.188,1,1
40673936,20250307,2,1,2,260.0,33.0,0.127,0,6
42006034,20230719,15,1,2,43.0,13.0,0.302,3,2
42113653,20230118,16,1,2,70.0,18.0,0.257,2,2
42113617,20251224,6,1,2,30.0,7.5,0.25,0,1
41329120,20250522,10,1,2,62.0,20.0,0.323,2,0
41420891,20251122,10,1,2,25.0,1.5,0.06,0,0
41759504,20230501,11,1,2,2400.0,25.0,0.01,0,0
40838603,20241228,22,1,2,70.0,20.0,0.286,2,2
41836612,20251027,13,1,2,86.0,19.0,0.221,2,2
36356652,20230823,16,1,2,220.0,94.094,0.428,0,0
40506198,20230219,12,1,2,38.0,5.96,0.157,1,1
41758770,20250303,12,1,2,90.0,9.0,0.1,2,2
42113213,20250306,36,1,2,80.5,35.0,0.435,2,2
41737901,20250131,8,1,2,50.0,8.0,0.16,0,0
41913096,20240828,16,1,2,40.0,6.0,0.15,1,1
42113042,20230101,4,1,2,74.0,75.0,1.014,11,11
41203050,20230630,21,1,2,80.0,59.0,0.738,0,0
38542529,20240922,12,1,2,18.0,2.6,0.144,0,0
36564757,20240327,12,1,2,400.0,80.0,0.2,6,6
42112686,20250530,20,1,2,80.0,7.5,0.094,2,2
41722848,20250712,11,1,2,96.0,9.5,0.099,2,2
41714856,20240309,6,1,2,64.0,23.0,0.359,2,2
42112415,20241012,20,1,2,132.0,11.0,0.083,3,3
41782900,20240813,16,1,2,80.0,29.0,0.362,4,4
41392977,20230830,43,1,2,64.3,4.5,0.07,2,2
41979944,20250710,29,1,2,200.0,25.0,0.125,0,0
41310356,20230907,9,1,2,80.0,22.0,0.275,4,5
42105799,20241031,18,1,2,144.0,100.0,0.694,0,0
42112141,20250127,14,1,2,280.0,60.0,0.214,0,0
42111966,20250425,18,1,2,45.0,10.0,0.222,2,3
42088643,20230707,16,1,2,56.0,14.0,0.25,1,1
42111914,20230819,72,1,2,152.0,10.0,0.066,9,3
41636255,20240621,29,1,2,30.0,3.5,0.117,1,1
42111740,20251206,17,1,2,610.0,60.0,0.098,0,0
40382244,20240229,10,1,2,35.0,7.7,0.22,1,1
42111733,20250627,12,1,2,75.0,13.0,0.173,2,2
42111689,20240126,11,1,2,79.9,12.5,0.156,2,2
42111675,20241106,1,1,2,119.0,50.0,0.42,3,2
41683071,20251026,22,1,2,80.0,22.0,0.275,0,0
42111607,20240611,3,1,2,20.0,4.5,0.225,0,0
42111499,20231121,10,1,2,41.0,7.8,0.19,1,1
42111444,20250827,10,1,2,41.0,7.8,0.19,1,1
41786769,20240115,16,1,2,89.0,28.0,0.315,2,2
42111403,20230829,32,1,2,30.0,5.3,0.177,0,0
42111396,20251205,2,1,2,42.0,10.0,0.238,1,1
42111386,20250828,26,1,2,25.0,4.2,0.168,1,1
41232794,20250722,45,1,2,70.0,5.0,0.071,5,5
36324087,20250718,15,1,2,33.0,7.0,0.212,1,1
42111298,20241229,10,1,2,25.0,5.0,0.2,1,1
37836008,20250303,10,1,2,35.0,4.5,0.129,1,1
42111277,20231024,16,1,2,1250.0,25.0,0.02,0,0
36824727,20241115,12,1,2,76.0,16.0,0.211,2,2
42110149,20230908,12,1,2,40.0,24.0,0.6,1,1
42111243,20230118,10,1,2,340.0,117.3,0.345,0,0
41969560,20230513,15,1,2,120.0,20.0,0.167,2,2
27154402,20230728,24,1,2,54.0,11.0,0.204,2,2
41404737,20250707,10,1,2,118.0,27.0,0.229,3,2
40874859,20241003,15,1,2,125.0,25.0,0.2,3,2
42110983,20240210,12,1,2,37.0,7.0,0.189,1,1
40230712,20230221,38,1,2,560.0,16.5,0.029,0,0
38249115,20241130,25,1,2,84.0,14.0,0.167,2,2
42110471,20230111,17,1,2,600.0,68.0,0.113,0,1
41778832,20240119,9,1,2,200.0,8.0,0.04,0,0
42110645,20230714,12,1,2,48.0,11.0,0.229,1,1
42110623,20250107,45,1,2,120.0,15.0,0.125,8,6
42104227,20230114,13,1,2,113.4,75.0,0.661,2,3
42110539,20230222,10,1,2,40.0,6.8,0.17,1,1
40255618,20231106,4,1,2,35.0,7.5,0.214,1,1
42110502,20230511,38,1,2,59.0,6.0,0.102,2,2
42110488,20250322,12,1,2,1000.0,110.0,0.11,0,1
42110408,20250718,16,1,2,40.0,7.0,0.175,1,1
42110405,20230215,12,1,2,40.0,24.0,0.6,0,0
39699498,20250827,13,1,2,35.0,7.5,0.214,1,1
42110316,20240411,24,1,2,75.0,12.0,0.16,2,2
40787427,20230426,12,1,2,50.0,11.0,0.22,0,0
39082704,20231217,12,1,2,112.0,45.0,0.402,0,0
42110073,20241225,38,1,2,98.0,13.0,0.133,3,2
39160194,20240528,4,1,2,55.0,7.3,0.133,1,1
42110056,20240103,20,1,2,65.0,30.0,0.462,0,0
42110021,20251019,16,1,2,25.0,4.0,0.16,0,0
42109972,20251216,12,1,2,67.0,12.0,0.179,2,2
42109172,20231027,10,1,2,40.0,13.0,0.325,1,1
40991168,20240206,29,1,2,312.4,125.0,0.4,0,0
42039722,20240505,32,1,2,122.0,20.0,0.164,3,3
42109722,20241123,12,1,2,85.0,17.0,0.2,3,2
42109566,20230518,10,1,2,30.0,7.0,0.233,1,1
37269748,20240417,2,1,2,40.0,7.0,0.175,1,1
42109568,20250428,24,1,2,115.0,32.0,0.278,4,5
42109437,20241127,15,1,2,45.0,7.6,0.169,2,1
40384402,20230422,10,1,2,55.0,8.0,0.145,1,1
42109283,20240526,31,1,2,73.0,7.5,0.103,2,2
40320001,20231026,31,1,2,44.0,1.6,0.036,2,2
41859048,20240308,16,1,2,25.0,3.0,0.12,0,0
41404859,20230715,20,1,2,80.0,12.0,0.15,0,0
41072098,20241205,43,1,2,253.0,78.0,0.308,0,0
32297686,20231128,40,1,2,3200.0,240.0,0.075,0,0
42108679,20230409,22,1,2,30.0,3.0,0.1,1,1
42042089,20250319,2,1,2,760.0,99.0,0.13,0,0
42099365,20230531,25,1,2,88.0,14.0,0.159,2,2
27084547,20240627,11,1,2,70.0,11.0,0.157,2,2
42108224,20251116,32,1,2,40.0,5.5,0.138,0,0
38073451,20231015,48,1,2,240.0,25.0,0.104,14,6
41728142,20231110,12,1,2,277.23,150.0,0.541,0,0
42108163,20230131,10,1,2,40.0,7.8,0.195,1,1
40870423,20230107,3,1,2,50.0,7.5,0.15,1,1
33705086,20240422,25,1,2,40.0,7.0,0.175,0,1
41636832,20241024,20,1,2,30.0,1.5,0.05,0,0
42107852,20230123,16,1,2,35.0,9.8,0.28,1,1
42101378,20240321,2,1,2,30.0,6.0,0.2,1,1
42107724,20241023,24,1,2,52.5,13.0,0.248,2,1
42107306,20241215,20,1,2,108.0,20.0,0.185,0,0
40134280,20230710,26,1,2,30.0,5.0,0.167,1,1
42107635,20240801,19,1,2,65.0,8.5,0.131,2,2
42107442,20230107,19,1,2,3000.0,225.0,0.075,0,0
42107383,20241008,2,1,2,61.5,30.0,0.488,5,7
42107338,20231028,26,1,2,90.0,25.0,0.278,0,6
42107336,20230819,32,1,2,48.0,16.0,0.333,0,1
42107298,20230722,26,1,2,45.6,13.0,0.285,3,2
42107250,20241112,25,1,2,170.0,30.0,0.176,0,3
41827070,20230430,16,1,2,70.0,18.0,0.257,2,2
42107180,20230720,16,1,2,85.0,20.5,0.241,2,2
42107176,20250216,16,1,2,126.0,40.0,0.317,0,0
42106781,20250226,53,1,2,25.0,3.3,0.132,0,0
42107058,20240211,8,1,2,360.0,56.0,0.156,4,4
42107024,20250401,15,1,2,300.0,52.0,0.173,7,7
41921917,20251127,15,1,2,160.0,19.0,0.119,2,1
42107011,20250722,16,1,2,116.0,24.0,0.207,3,3
42106991,20241109,15,1,2,250.0,153.0,0.612,5,6
42106951,20240712,32,1,2,65.0,9.0,0.138,2,0
41104831,20240728,45,1,2,400.0,45.0,0.113,3,4
42106839,20230830,1,1,2,40.0,5.7,0.143,1,1
42106677,20231214,18,1,2,90.0,22.0,0.244,0,0
42075922,20230524,18,1,2,80.0,80.0,1.0,5,5
42015955,20251210,32,1,2,63.0,9.0,0.143,2,2
42106709,20230629,9,1,2,840.0,63.0,0.075,0,1
42016293,20230626,7,1,2,75.0,11.0,0.147,3,2
42106167,20250627,26,1,2,30.0,6.85,0.228,0,0
42096691,20230601,9,1,2,120.0,25.0,0.208,3,3
39286774,20230703,12,1,2,110.0,22.0,0.2,3,2
27833526,20240129,7,1,2,200.0,26.0,0.13,0,0
41700195,20240523,24,1,2,18.0,3.0,0.167,0,0
39533258,20250401,10,1,2,38.0,10.5,0.276,0,1
41183683,20231113,56,1,2,60.0,13.0,0.217,4,4
41982716,20230208,17,1,2,20.0,3.3,0.165,0,0
40565611,20241122,11,1,2,96.3,9.0,0.093,2,2
24499575,20241212,8,1,2,78.0,10.0,0.128,2,0
37218956,20230116,6,1,2,18.0,2.9,0.161,0,0
40623414,20250125,25,1,2,9.0,8.0,0.889,0,0
41914639,20240305,10,1,2,27.0,7.0,0.259,0,0
42106465,20240102,12,1,2,45.0,7.0,0.156,1,1
41926316,20240719,34,1,2,120.0,12.0,0.1,3,2
42106337,20230913,25,1,2,130.0,45.0,0.346,5,3
41678371,20251023,6,1,2,30.0,6.0,0.2,1,1
42105570,20230121,73,1,2,12000.0,851.9999999999999,0.071,0,0
40969608,20240604,74,1,2,180.0,16.0,0.089,2,2
41970399,20240221,32,1,2,69.0,11.0,0.159,2,2
42105466,20250803,75,1,2,30000.0,2730.0,0.091,0,0
42025175,20240512,36,1,2,40.0,18.0,0.45,1,1
41905886,20241113,51,1,2,80.0,11.0,0.138,0,0
39260676,20250512,32,1,2,200.0,50.0,0.25,0,0
42099541,20231229,7,1,2,40.0,10.0,0.25,2,2
33028741,20250131,3,1,2,75.0,13.5,0.18,4,3
41982996,20231206,23,1,2,215.0,20.425,0.095,0,0
42099550,20230611,13,1,2,160.0,260.0,1.625,10,0
40776164,20240418,3,1,2,303.0,25.0,0.083,6,4
41641278,20240916,29,1,2,330.0,23.0,0.07,2,2
39150595,20230330,8,1,2,78.0,14.0,0.179,2,2
42106049,20240609,7,1,2,45.0,9.0,0.2,2,1
42106014,20240608,53,1,2,75.0,11.0,0.147,2,2
40193867,20231012,31,1,2,73.0,14.0,0.192,2,2
40208676,20240813,36,1,2,700.0,210.0,0.3,0,0
41949226,20230822,52,1,2,20000.0,1700.0000000000002,0.085,0,9
42105884,20240918,8,1,2,53.0,12.0,0.226,1,1
39837037,20240530,24,1,2,20.0,4.0,0.2,0,0
42105400,20230226,76,1,2,81000.0,5994.0,0.074,0,0
41700421,20251119,24,1,2,20.0,2.7,0.135,0,0
41063441,20250820,12,1,2,66.0,13.0,0.197,2,2
41907396,20240321,25,1,2,850.0,2200.0,2.588,18,32
40404179,20240217,29,1,2,500.0,18.0,0.036,0,2
41983021,20231130,10,1,2,51.0,25.0,0.49,1,1
37891989,20251217,16,1,2,150.0,75.0,0.5,3,2
40825328,20230526,5,1,2,43.0,9.0,0.209,1,1
38231723,20230223,8,1,2,108.0,13.5,0.125,3,2
42099912,20240813,11,1,2,100.0,10.0,0.1,2,2
41977819,20230917,14,1,2,30.0,4.3,0.143,1,1
41528163,20250109,15,1,2,132.0,40.0,0.303,0,0
42089311,20231002,4,1,2,128.0,52.0,0.406,0,0
41700118,20231223,24,1,2,18.0,3.0,0.167,0,0
36241286,20240422,7,1,2,17.0,2.8,0.165,0,0
41949550,20250218,4,1,2,3300.0,450.0,0.136,0,6
42105793,20230827,17,1,2,82.0,11.5,0.14,3,2
